ind_tr,ind_pt,ind_ru,ind_fr,ind_it,ind_es
14202,14063,4298,10841,8741,19553
12685,12547,4225,5432,12444,15488
4919,14469,20263,10235,8465,12537
21967,10598,19230,9745,10780,15810
2973,6635,15211,19138,4217,668
10972,15428,7246,6732,17045,11556
17638,3559,940,8453,658,3408
18745,8589,3418,10941,17430,13808
19916,9444,1049,18529,15625,1888
402,22072,4308,6016,3787,9148
10383,16554,10817,2720,21432,15855
14451,18153,21779,21747,4346,10803
18720,7860,9777,7722,19335,206
4002,20883,7169,3021,18176,1618
4638,15734,4789,16910,18014,18348
11234,19436,19522,560,1607,12752
18392,12127,19702,16764,17745,10415
5414,7216,16962,3591,8633,6975
17096,17873,21688,1732,11343,14180
13990,5282,12229,15709,3294,9233
9926,4909,8607,17936,1451,4785
18520,11032,22190,11215,11971,21320
15306,18528,19802,8930,811,18178
19382,6267,21919,21288,3602,20862
5219,19308,16461,6374,14634,4623
11544,7500,11022,12907,872,8045
2985,13674,6619,2865,21780,15561
8769,6296,7561,22250,9808,8289
19469,20370,7150,10562,9274,20077
15591,18710,5970,12741,1697,9686
2706,1775,15025,16636,20193,16316
17031,2459,15102,4037,597,6315
9468,14702,14291,4255,8939,13893
11333,2243,7578,16516,21976,11371
10236,13462,13762,8020,17861,8454
2888,7471,12824,4031,460,8315
11518,4442,18176,2006,14760,21944
7107,773,22212,4271,5498,3247
4083,1500,12148,21237,10993,4114
19031,10078,10172,13362,14383,1836
18012,7532,21320,14915,2004,1743
4903,1959,10913,10111,3300,12803
587,6936,2351,1176,10856,12003
20033,8079,12577,17470,6867,16327
7166,6990,18060,4072,9186,9840
4069,13216,16386,10272,12779,7671
15134,13992,17716,8589,20673,2341
16262,2948,6494,2946,8529,14309
15740,3890,4351,19615,4814,2783
20494,18277,19638,19658,4406,10714
1912,7409,21032,21932,14707,6502
13156,15781,8431,1029,14253,2169
9318,1234,18521,12509,21018,662
10603,7590,8995,9967,9369,7535
15415,13581,21360,13675,3673,10952
22278,16185,9654,2444,11833,2683
5877,16351,21474,4300,3042,14266
17333,1426,15323,16201,15071,3215
10574,2495,17708,15202,11535,7857
19866,9406,3076,20822,10193,5593
16694,9764,8860,17049,8342,7929
13526,612,13103,3082,2693,9535
18478,19898,3918,13451,8591,1080
20398,4181,12675,15788,12161,7468
5312,21877,20380,19663,5791,3884
20414,5131,733,16071,5307,7126
12313,7722,15471,18855,1719,2322
1917,1476,15218,19511,19037,11436
6763,8624,15445,583,21856,3816
20373,2275,19149,20134,6490,17748
11517,6973,16261,14857,21248,7230
9533,38,19604,16805,3137,556
10230,10024,17500,9337,4543,14379
6566,8544,17096,16920,14089,8878
9551,3822,11574,8737,13255,160
8526,107,21467,2621,2610,17108
16493,7820,5540,11552,8862,9465
21932,3574,4508,14099,5896,5653
15379,8326,11507,12380,13995,1066
20512,15534,16652,7824,3273,15935
19224,4557,19919,19950,18773,8961
22157,8722,8166,15346,1038,11339
21079,12200,17251,21685,9404,2672
21327,20102,16011,1439,6819,16564
12312,20338,12966,13378,16234,22047
5090,7435,4468,17807,8556,16537
2479,19114,20644,5156,19598,20738
14360,3609,21721,20910,18586,15505
12429,13505,14254,11799,19273,9029
17376,6989,4270,1713,12623,5508
6423,8363,3826,2094,14679,5747
569,13765,1409,2100,10773,10213
9507,16267,5284,10121,4785,10258
10621,15762,6158,17061,2758,15600
14529,17249,16853,18549,4807,6132
20038,13381,3258,9581,17672,6349
4895,22150,18487,6866,5542,15658
20404,3891,343,600,593,11731
6898,4323,22264,14273,14040,20779
20217,10717,5796,16352,18419,13224
6525,12853,17696,1679,19931,3709
9767,6526,21638,8108,3733,13112
1347,5533,8614,7875,8078,15294
7870,20570,18954,17347,4120,5562
2301,5598,7254,4079,20357,7572
10500,12996,11540,13923,3859,5684
2961,9096,6290,22140,15519,2441
12040,3156,18058,7348,13792,3102
18436,176,2510,18218,9277,7212
5545,11246,12946,1180,14923,1019
15079,854,18421,12685,18607,4178
6149,16989,6150,19662,898,4677
16119,2542,17887,10118,17887,4640
18484,15768,13400,1616,13418,2664
9660,10686,2332,20846,9363,21245
244,22187,9648,6637,2555,14794
14975,16489,4275,206,15533,14338
5582,16192,21121,14511,16624,11183
4953,21751,164,3060,6494,14637
2445,11353,13384,16115,18312,341
2517,16113,7217,2293,14602,6632
1888,19780,6635,17759,20972,20321
4330,6887,6748,7793,21757,10039
17524,13383,13917,14768,19211,4842
4624,4005,17053,2234,148,19198
16606,14764,13692,4591,13549,15151
6943,11140,16245,4167,567,6186
17630,14942,10740,895,9279,3052
22018,14625,20255,9671,8230,17676
2629,15217,21544,3486,4502,1840
17025,2225,19779,7050,7719,6115
16985,9074,16626,6233,17624,13259
13312,3061,14050,3239,21379,4543
17644,14735,8268,21295,4771,15926
12479,8368,14307,18824,16393,18883
343,21257,13940,13511,21423,2975
18907,8377,13765,12889,18420,11256
6849,11623,11144,7783,4494,21212
10567,12649,3581,20660,5585,21199
10051,5674,3329,8869,2845,11819
4289,461,18383,10148,1374,20952
13889,9583,2838,22147,12849,19107
18936,18541,12811,1879,20629,6428
16498,9634,10872,18717,3460,14631
22003,8268,21493,12620,134,17626
8344,20631,17612,7702,14269,9361
196,1479,5501,7416,9432,17750
8726,14240,3709,6130,2725,13106
18599,13903,6510,17700,2895,16643
13008,6397,7334,18760,18342,10814
6686,18031,2356,7690,3046,19592
11151,21517,3543,19491,3955,6785
19958,9761,15552,14334,19665,13957
3599,7642,10507,4423,14439,19443
19743,17439,15277,13850,4649,2710
1554,20299,9904,6658,8705,22121
20626,3725,9060,3116,16244,2383
13061,3965,14064,22051,16830,15370
6915,14911,3035,19289,13595,17437
18107,17080,16700,21190,3828,306
1956,7990,5418,2316,2054,624
12358,13986,14925,13561,1562,8668
2196,15965,19834,200,9720,15885
20187,11597,2448,20747,19171,1678
3614,2627,3640,7349,20181,5102
9133,11674,1227,18224,3367,13932
18573,10121,17617,2898,11515,11987
6904,6669,7799,7678,18520,15124
14104,10373,20975,13949,4843,6461
20036,4073,7297,2912,17466,15424
6643,4146,8733,19678,5761,20772
13365,18829,11150,3187,11613,15486
5321,2249,17205,16264,4036,6363
16403,22309,2010,11712,13735,13863
18495,3437,15293,15249,14244,3136
15618,14074,14769,10157,7471,8074
13614,13392,8735,4676,3690,5022
10673,13170,18385,7369,18004,13810
7077,13465,15164,10949,6859,3533
19214,19133,5175,9831,7756,19314
20165,14377,17973,17842,10241,4386
15037,21738,21508,14789,11339,11814
11569,2513,1594,3227,11943,11261
20188,13975,16014,16495,431,21840
21998,21002,15560,19763,8787,1670
9908,17965,10797,11625,16818,12196
12069,12817,2596,14088,4544,8404
7240,8290,12095,6846,7950,22148
15012,1925,7407,17918,7663,5892
15309,14968,20132,10259,2434,8033
65,5299,10293,11715,20511,5869
8683,1981,15159,3236,5852,6377
20641,21527,14100,22349,7942,6609
19788,2998,15625,13967,13957,21415
4222,22055,15020,5369,20227,13706
11339,21413,5168,4131,10635,2241
16501,11679,18246,5614,5911,19152
13555,2536,14591,8549,3719,8935
3033,18078,10637,3052,3229,16675
2080,17877,2854,17045,6069,18194
13718,1447,21556,12896,10941,12682
18199,2181,9254,10649,816,10329
12739,7290,18959,21839,3175,2115
11657,19231,2196,15414,11312,17740
17235,15431,20681,2940,6947,6143
15059,2750,5119,18764,16510,9645
7301,12246,22274,15478,21840,14335
9029,5505,10125,5763,20088,19284
19011,22073,1154,8433,11164,17640
8450,4738,12026,17368,2820,7788
2225,20629,22034,18426,12684,2232
10506,20574,6834,20730,17029,6311
3185,17604,13281,15120,19703,16045
17449,20286,18751,17318,19118,22334
7061,2192,21879,17763,3395,18112
2189,15861,14483,9836,20549,14470
3602,11305,15216,3175,11758,18079
2512,14769,21806,13214,21812,12211
7343,4361,15978,16970,1290,15584
2711,6054,11746,10692,5884,8240
13263,12216,9056,5784,2133,16634
1142,6643,15036,8878,8206,21813
12343,7171,20875,12337,1596,5316
5215,21496,19186,14945,5770,1316
13335,14101,12069,8645,1496,11211
13775,1627,20840,834,13809,22202
15533,21456,18602,16658,14381,13343
8334,13570,9081,1266,10627,8055
14910,16931,5332,4228,1823,20474
4433,7989,16552,10237,2602,12807
8098,399,9690,4156,11362,20394
17320,16482,16326,7378,20913,16632
2370,9103,6667,2593,3962,17989
19661,19618,2441,10358,1618,6173
16629,16253,16440,13626,3563,18889
13826,6018,10004,6198,17893,9392
17094,20710,5632,14406,15337,11076
5556,2996,15880,20001,275,12588
18552,15136,15923,14357,17942,1894
2860,6323,11394,3194,4559,2711
7354,18139,4309,18731,20804,8394
8859,6764,15826,20497,16449,5514
2356,11468,6230,10059,1385,18600
20177,20179,6239,21545,4790,11469
17262,11749,13117,16052,9106,2665
13924,22026,21857,9557,1820,12653
22310,12615,7882,19761,9767,10805
20056,18654,19726,9017,6013,16425
12835,8517,21812,7240,22309,6191
1334,14136,16487,18519,15741,17532
9131,4617,20400,21510,10673,9631
541,11728,8874,11908,8869,4523
2487,14283,15105,9656,18941,9863
20533,7972,7771,21476,880,1940
4176,17153,16757,15152,11050,22225
20823,5569,12004,11852,14188,3235
21993,13247,21105,8782,9015,15744
18281,1746,8091,11901,8843,20975
16250,2490,18709,15100,17008,21169
8563,18589,5968,11048,19494,1989
8417,20125,17975,20908,14608,20543
16527,11351,13270,16554,13826,4631
15462,3485,9725,18666,13593,20339
16254,21163,2483,12540,10384,21135
11104,2798,12057,18751,3345,19585
12667,5021,11033,14982,3130,11900
4392,2911,21307,1693,22142,8671
3712,17774,22387,16169,19208,8881
8164,12452,1204,6765,7461,20377
13062,4456,4280,853,19551,1917
4115,20800,9513,1566,9459,18852
13480,13228,13695,19477,13450,2124
3683,15167,4115,17764,8555,12291
11475,1132,16992,18204,6417,17509
4239,13354,9050,17281,16275,13812
11325,9447,20506,10206,6592,17027
11105,6844,9523,20048,4200,2717
20136,817,4281,20874,12527,5191
16279,1054,9567,5273,6271,19920
11395,19862,8286,11860,9276,14264
14605,3570,15905,5413,9944,1702
4899,8547,2701,16165,21834,2895
20900,20416,12378,18046,20832,452
20034,7952,4340,15563,5555,16599
1926,10948,3356,10244,17260,10341
708,6060,16688,21022,8762,15764
10235,9488,14427,3835,7240,3659
17748,13509,18658,17098,9730,17499
11318,20802,1276,8728,5774,2955
2144,12367,22258,9575,5898,10957
13316,7319,11673,15854,6573,806
18586,6075,11576,775,13319,1267
16954,8536,15863,13005,17169,13518
10680,18938,1817,2185,21766,2930
1694,21705,1771,22188,19684,1132
6201,4345,13868,670,19334,14255
279,3308,991,4496,5631,6535
20410,4816,5241,5671,4525,17737
19721,21619,10567,17417,21321,20228
14831,7481,6501,1162,7001,2596
10876,20258,17640,16959,13397,20610
6864,2442,21911,12720,17840,19398
582,21397,4780,16560,8077,863
2165,11332,663,21543,9159,180
13086,175,15949,369,17179,5416
3462,17342,8664,10357,22384,2359
1796,7287,7032,7790,13718,21129
1544,8533,6268,21153,19875,11453
5621,9767,6881,14086,19292,16910
2533,12502,6131,11672,20340,13230
21386,3029,12200,20716,9221,9565
1469,8251,7994,12717,5671,13774
8743,13618,5776,15985,21692,10872
7295,20049,22278,15939,2333,22067
240,12475,17899,21984,21132,17148
5880,13426,20446,536,5776,8230
152,7141,5100,5175,8195,4643
17684,6081,2564,6115,19544,8274
8934,15292,21410,9840,17987,10733
17988,11057,12126,9847,7526,20582
19683,14131,2191,4239,11984,21125
186,18391,8767,17806,5405,10428
16141,17530,21733,12376,14675,12115
6753,5637,9645,2344,19242,571
4374,9209,14539,18839,7873,21361
11013,6594,7218,18683,2825,4184
7892,18717,18532,10577,19663,5261
12414,14656,21646,2640,13173,19992
14463,10075,20155,7347,10740,15980
13697,8373,1914,10411,2593,18734
7189,17109,14710,16468,17017,15930
13850,1184,1683,2760,5614,7354
2618,6750,12849,10674,12154,7118
15813,17239,20501,864,22048,12217
20221,2984,17173,7288,3466,14709
7332,21617,19223,9560,14660,13101
15900,12272,16,20165,16127,18159
11547,1352,9118,21388,5926,6994
15503,5035,11277,6752,14510,2893
12287,10355,18337,19157,16191,7880
3220,16730,13221,10621,4871,22166
18336,19784,4100,4447,5279,18903
762,2194,16735,20641,12224,14727
1075,7661,9007,2177,7315,1508
7543,10635,20892,6317,5853,11112
5899,3844,14921,7234,15384,11222
17801,15804,15123,5403,21576,1419
14240,1510,2153,7828,14427,2719
16332,1175,14180,21254,16610,15461
9400,15496,1057,20451,20809,6540
5872,12887,10376,13958,21697,10772
9941,9760,10357,11487,14858,16641
4163,639,21012,3002,12966,6985
21011,8221,2276,20302,6124,5122
1245,12850,386,21930,1897,766
19457,18713,8783,4579,3290,7595
2969,8639,838,3826,10328,18057
4333,6204,19990,12437,9182,18223
3620,16103,13,12391,7924,11218
21316,20825,346,21239,163,3539
13241,20203,15623,6624,9734,7416
21020,4379,18595,3560,3535,20696
10932,8311,15383,18235,5641,21728
10545,3837,13439,3641,3182,8001
16230,22114,8033,18605,1973,6766
2280,17281,10863,4259,2876,12719
17871,14706,2991,20004,2209,21078
3140,4945,18082,9097,17594,19247
9135,18273,9205,6753,15412,19810
20391,2488,22316,6192,8844,11826
10497,6926,5556,17570,265,8276
20851,3726,16232,12251,18059,12726
21315,2715,16312,2964,17284,11978
6472,4817,3431,9476,19213,18429
11161,13215,16761,9286,20128,18206
8396,21930,3701,6600,2656,5329
5731,14516,12649,12804,20715,12215
1353,6485,17587,11647,20495,12322
21278,7484,14009,10892,115,5225
481,9099,4687,9627,10280,7369
18551,4497,20824,2800,8798,4610
11732,22122,2148,14218,15407,15351
18693,6263,20834,1428,2688,16086
18195,3221,16505,10787,6833,5436
5051,18456,9875,3453,13207,13199
3518,4473,2868,19393,5254,13022
13868,21133,15746,7840,14927,2027
14953,11698,9051,2064,1202,10828
17007,15191,15441,17884,11330,5988
13598,10789,9070,3931,3467,3175
10804,18404,19896,7509,18096,21656
10157,21139,10795,18704,8493,12683
14037,2677,5891,6494,461,2472
20819,738,13939,10940,5031,7552
10053,10553,18037,16969,10350,5042
10403,18930,18519,804,20725,3291
7786,18692,6214,1905,22217,3586
15129,17149,17292,20392,3728,8596
14662,22144,12767,3684,4440,9146
8144,232,9763,20768,21648,11002
17102,3002,16365,1113,6633,18815
21657,1759,21186,13507,11288,15118
990,3941,6105,585,10903,21296
20229,18718,1651,12187,4786,8709
16485,21966,8262,16524,16094,18365
20882,7818,1809,14842,14008,567
19407,8694,13209,4687,2248,8116
5599,15282,17562,17191,16973,13150
19753,1792,19889,258,5183,18471
22182,22030,5746,6630,20564,18153
4594,19733,3942,3834,7379,21735
15472,16433,2,2485,15397,19902
16799,5775,14280,1268,590,9596
6557,21131,18578,21976,4226,11616
14185,3925,628,7945,933,17187
7321,6871,1378,12460,1707,17682
19481,8893,3637,5791,13804,18493
7447,19194,677,168,16773,3629
9447,18479,6326,6776,14849,14363
19849,13577,11972,7125,19709,12040
15322,18822,7521,18914,14647,11417
20374,12155,15659,6454,12801,3825
14236,13111,8546,8214,17581,1720
17543,3794,10546,15997,13669,9873
7404,20197,424,12335,1250,16595
3894,13556,10731,2374,3008,16991
21876,17884,15874,16364,4353,10997
15148,15350,7496,19522,12390,6486
18118,13402,6587,19916,8169,18509
13932,3589,6924,19636,7421,18136
13274,16438,9467,6455,424,2022
11982,8652,15373,10860,18668,13492
12347,813,2339,8232,13545,19532
10192,1492,21884,11259,4535,9679
1941,1946,13517,14998,12828,15440
14367,4176,13434,8872,20345,15092
5981,18307,5038,17348,8557,18279
15605,21227,4516,19172,2518,21627
19978,21530,18455,1160,10527,17291
13736,20292,3242,15600,4655,7504
5619,17856,13756,13475,12974,13033
11356,16843,21752,11054,922,3322
609,12465,5925,18273,16324,18033
20949,18623,2584,11526,9029,15275
4139,8025,508,17264,1836,21607
9747,4598,21440,2558,16636,392
91,15336,15406,11764,16880,9296
5916,10651,775,721,1620,8936
20291,13590,15850,22075,4878,21001
15477,7904,13579,5451,15734,618
2820,2578,9534,15960,2029,17380
4743,18399,17291,11414,19386,5837
7215,5855,9057,22381,22247,16373
10422,15246,16201,19697,18921,9557
21322,18582,5511,19222,21398,19016
20228,47,6236,13273,12919,17479
20344,6965,2221,2118,5001,2416
3678,9290,11900,15605,4848,14228
8701,18581,13365,2384,15361,8494
8252,13480,8520,8368,6276,9473
15152,11087,18236,6522,10183,3557
18964,8911,16400,8234,16956,13956
16730,146,18390,5207,3430,10296
7216,11668,2436,21155,16108,3251
3508,7086,7123,6538,20553,2765
16436,257,7881,12001,12973,21514
15603,11944,8859,11953,9845,4048
14010,3855,16380,8739,19982,17815
21107,17276,981,9485,3546,3648
19833,4608,14612,19633,4954,4889
10116,21299,3855,8651,5332,3331
14116,15842,8556,14917,12552,13790
4487,20548,17482,21280,15776,11180
15771,19199,7985,7896,13324,13302
431,8746,3378,15767,12936,17337
20675,21097,7257,6772,9282,18211
12857,9005,21449,15818,20954,15852
18791,12610,14445,12945,8583,20864
14949,6532,14033,22079,14431,15707
20354,4122,2422,15401,20217,5485
9759,18955,18290,2536,11182,144
10252,6977,2653,8441,22078,20766
6994,17512,8184,6279,16387,11909
20857,9131,922,13086,805,798
22104,16055,13265,9291,14133,3206
5025,1050,8104,21519,22118,16588
12446,8415,4940,12993,5771,8227
2652,5809,50,1851,7420,6205
6283,3045,10628,1577,16844,17391
21306,13254,3067,16204,504,8760
9240,6698,12652,18625,11088,2566
814,5013,20638,20750,4846,14651
15905,5679,14996,14785,12872,3359
8414,7942,7490,5690,18622,12847
8495,9200,1547,14879,6639,382
12761,2102,3391,2353,9387,3715
3869,8499,18200,13146,660,8654
1191,10370,14866,1311,5602,5139
3933,14826,1856,4376,20031,19823
802,18495,4593,16526,16857,12657
16298,14396,15018,14657,15276,16360
12055,11483,215,9243,11177,12992
14515,21276,5440,19987,22164,5564
17252,4471,15899,13824,8754,19404
3030,6665,21648,21337,10003,22281
7476,6407,22166,20212,10688,9304
357,5156,22047,18056,9737,14577
920,22379,21681,19698,8140,1756
6725,11289,16950,3996,11496,19491
1444,11307,7940,19102,3192,16427
20518,10997,12953,8394,1384,5269
3057,3003,9149,8944,14651,14789
4911,5727,11388,11155,11545,20690
14122,9914,11649,10724,15064,18054
8922,8641,12512,2113,21825,9971
1259,17864,3868,7221,4840,8793
7975,20332,21522,12965,15761,12451
4272,9676,6917,771,3532,12366
16902,2129,21255,13279,12781,2224
7905,12648,9164,19149,9619,9746
20442,7910,15000,16321,8970,21570
14301,18471,4917,12008,13487,19136
16976,9180,5841,7862,7632,16332
17053,15339,581,153,16681,4296
21515,6712,16367,16878,15259,3630
18529,19785,21198,15956,21070,9853
13233,266,3803,21014,3959,13594
1380,14322,3628,14431,9701,12202
7132,22016,10394,15457,14954,14404
11133,1069,4885,21506,18689,4930
7148,12658,8596,10226,7759,17857
13941,2055,21290,21546,6803,17483
20687,21343,3793,14884,7274,14807
11380,14471,507,4730,18314,17207
10304,14969,15338,20624,9042,10155
7934,2156,9321,18670,15622,17745
12722,1532,12074,21479,13488,10184
10247,1864,9158,6744,21489,7895
11854,11711,9044,20522,12838,10897
19586,11585,8986,8356,4605,10382
1509,7613,18381,6107,13568,9816
3863,5000,12635,11032,9220,4424
13266,4449,16236,14172,1810,9994
6403,15052,7416,18634,11304,19078
181,22039,12035,8547,2164,7894
4815,13958,16845,7504,17537,17338
12527,1975,10596,4128,17087,4183
16550,5675,14859,11173,13158,12960
12496,12427,2819,5311,10359,4733
9222,9244,13435,16777,10490,3227
6216,14573,2937,19097,18181,11639
12544,22064,3041,892,13996,21777
13961,164,18921,1876,21768,17960
777,10944,8945,7460,7952,20520
7002,1222,3742,7656,13122,15047
3074,7212,19101,20434,22387,6558
6729,12252,18810,18400,13973,20697
7990,11356,12883,6718,7457,20202
9270,17821,1266,17770,12121,20043
418,11857,4647,16053,16597,20013
6199,19514,1590,20586,1667,6631
10762,5695,16278,15328,22373,19709
14670,5970,9179,9564,6336,20739
17910,1115,20195,13637,14755,2150
6754,12688,7341,12671,18643,2530
3780,17459,17358,19946,5385,1797
534,9878,2806,6164,12698,9884
2872,21231,21535,9084,18297,17002
3371,5492,1470,16890,7013,21758
6949,3172,4628,867,22183,16626
7261,3380,15961,9139,16813,11360
1667,6755,7046,19594,1985,2301
16363,891,16156,1482,9266,19946
14308,6681,1576,18393,18915,11724
5640,5463,837,22252,17684,11128
9312,5593,13662,13330,19534,1365
22224,22376,1581,13458,11185,13958
17647,15595,20641,239,9403,12749
17934,1618,4031,17967,3494,19394
7963,4002,22199,20367,5750,2207
7501,2296,17560,9845,5648,21468
8791,3417,7025,19115,2767,469
14863,13929,15980,12980,7694,18423
5379,16011,7957,11384,4991,21956
13411,2607,9937,2897,100,539
704,14928,5899,18707,11689,4564
3186,10345,7478,365,7211,12340
5893,14870,2294,12844,18531,22185
15935,18885,5043,4501,863,1609
14848,8267,9782,2123,10051,19811
4956,9174,6566,14115,6117,18234
19484,7980,17868,15154,6300,16867
3812,20590,18103,16730,16931,9142
13515,15089,18628,10937,8410,3916
19498,19627,15470,11543,3598,15413
9251,20426,16623,19637,10425,1818
11760,755,7069,15246,16334,18956
16803,21390,19303,20927,13095,6181
11417,19563,890,7074,20356,7774
4987,20228,1290,17512,19460,13045
8864,9884,3465,3261,18034,7506
13492,19649,15505,19691,17610,2669
927,11431,5318,14255,17063,19056
11574,8707,7532,13890,18113,2506
20926,13028,1609,19534,5194,14906
1996,5020,21972,15376,9334,13410
3663,16259,3266,7888,18468,7693
20722,15705,935,4692,15037,4065
4376,19287,18204,495,12535,2953
13456,13122,17277,22369,21151,18731
20790,2857,15536,3192,21667,1728
5359,2392,11962,803,3007,18200
16411,5682,7385,7065,13499,20900
3116,19911,12829,14125,2448,21460
4642,5861,7232,20607,6148,21392
902,2284,22118,17661,4731,4467
18864,6457,6959,19118,7169,15681
18498,16397,13697,9253,6000,20126
15114,3465,10702,13948,21415,1474
20971,12221,4168,17023,4086,10756
921,9649,9577,235,3909,16290
10267,2113,21564,20746,22117,21172
10434,1658,8135,3828,16452,10593
12011,6087,5217,20826,343,17503
21241,182,6850,5290,4297,5933
21925,1271,8181,17197,10434,10176
5155,9392,7099,3062,8423,2912
8113,13667,3597,21661,12352,4010
11578,16613,14143,15362,4095,16570
18229,15729,9018,18300,20459,9901
13686,22103,12429,4897,1893,5313
22260,15875,5755,7832,6598,21207
2465,13051,18019,5644,3235,9404
20660,4038,11572,17549,18579,18122
5933,15629,12645,12055,9187,4004
3458,9596,6258,12989,14922,12418
2679,19249,16987,19000,3285,19792
17407,12055,4666,12814,18819,7218
13659,21927,13277,2096,20695,15098
837,497,18610,20986,12146,15364
7369,14689,2325,2351,17481,18912
17862,22042,7998,8586,3742,5687
3569,20293,20433,14745,7841,3569
6682,3173,3338,15318,4156,12526
21533,12104,20493,17418,20896,11902
2049,21639,1073,17135,13736,10911
1532,2460,16572,20859,8412,10391
5261,7070,13303,3120,981,10603
8398,8017,14895,6466,18412,14620
17823,19379,4215,13318,12494,5550
2861,13559,18778,7482,17728,18367
9750,2591,7777,7208,3572,4242
6616,3075,12022,21531,17373,14159
12345,9787,1860,12257,18230,2658
19294,6693,21768,8722,11461,17537
14435,8711,4448,16807,5100,18915
5910,6676,5601,19240,5623,17995
5820,16840,2530,19963,16667,17727
16747,9547,7187,4809,9441,9504
5812,3279,12896,3310,16368,16572
18313,413,1093,9577,18997,22236
13221,7173,14738,4787,8022,915
18944,18326,10743,16415,1204,4810
13485,1267,19231,5932,3108,14125
4828,20963,9591,13518,606,8188
284,17218,11043,21225,19815,19202
7709,14949,4875,13398,21056,5608
10532,14782,7432,8292,18286,7842
17498,2056,3379,498,3538,12715
938,3509,1612,11563,12561,2929
15903,5403,5379,12098,19977,5572
4701,14565,10209,12304,17247,5581
14585,4566,2248,13829,20658,17102
11904,7020,11635,176,9310,6778
10217,9707,11059,1192,11081,6414
3274,967,8636,3262,3207,2552
15297,18038,4536,10951,3880,8419
7660,16941,3433,15892,13527,21272
17720,12032,4637,15817,10948,3882
19767,630,11966,9350,9529,351
6223,18563,10008,9321,202,528
5683,1767,6340,14551,16006,9454
14137,14602,1957,1717,12717,18528
6914,15537,6396,11556,19818,718
11331,10596,340,19040,14708,22223
19581,10334,12898,3313,15482,3377
21006,6811,11458,8503,21465,17372
21066,4907,11533,12754,20523,19978
4323,17635,2786,17439,9157,8086
22057,12306,9192,1745,13950,6464
13012,16147,20005,19812,16356,11761
12945,324,19931,11090,3918,11306
12593,10149,11085,549,13664,2071
22142,9080,13895,5502,15176,20117
10012,8779,8578,12998,16104,17388
19530,5934,14955,6919,19687,4287
1654,18898,15443,8600,10231,20863
6501,19656,6717,11076,21019,21340
5738,16167,9816,12537,20631,14071
5198,9785,1541,14806,1798,11884
16183,1717,7047,3525,14528,21203
3590,14215,5479,6889,16787,14189
9516,18426,13316,16659,9563,8436
16517,2668,22253,9884,15792,19677
17450,2960,2601,11391,6908,19244
17098,17880,2990,107,12136,4876
10041,3271,8564,21218,15881,8781
17701,2044,18910,11726,7676,18641
21186,156,9450,16235,5016,11124
19513,20961,20160,3201,3200,4182
3053,5891,1317,3467,8188,7718
6504,8001,3889,8893,7610,5828
12605,1311,17032,11622,9959,18549
22143,16954,9906,9929,4625,18857
16929,14514,484,14694,9493,10049
14487,17000,3449,5526,19673,17460
2633,14062,20264,17200,20324,1922
6456,20848,12502,8303,6414,21857
5407,21775,12998,9718,207,7420
207,21668,16940,6955,11753,10522
7740,16923,15574,1948,20146,14359
5720,14757,1316,16797,21636,3535
9428,20970,11121,8542,15725,15031
21902,634,13619,1667,17217,5144
9700,7807,13025,3468,21610,15888
13431,16178,10201,18816,7857,17594
1521,7101,18431,12938,3717,1248
8415,16386,11086,21690,10807,21226
8921,6072,3943,12988,21035,20130
15375,4050,669,2748,6912,1123
20865,11519,11841,21989,18423,10809
15312,10706,1212,5119,13901,13277
15338,16037,4196,19720,15842,7602
12694,11670,8153,17529,15124,3177
9297,7047,1750,13525,15961,13113
18194,5148,14778,6559,11054,10413
3148,18455,13019,12821,19872,2361
17260,10535,13590,2115,20305,7009
5841,8066,20929,292,9030,8770
3928,6516,18518,8988,14196,13560
618,10437,4353,10253,7256,1667
49,4197,21862,19584,3255,21003
12224,9439,9414,10086,8513,17339
11714,5202,1959,13054,1587,5311
17145,8659,10796,3986,2485,11784
10777,16251,17399,3208,17071,22088
1814,3100,2060,17454,5234,9269
16367,6184,7397,2583,18798,1161
8468,10251,11168,19565,19361,12414
21541,2794,1260,18738,12682,21996
4253,12963,5808,15048,7938,14781
13529,15243,15924,4611,14081,14082
11152,17297,18357,19400,3429,18132
4394,14567,6045,19008,9883,19878
4389,18067,17036,8884,12096,22071
11249,2650,8356,7373,2289,5631
14727,12442,16468,18515,16283,13947
20261,20699,769,3043,6084,18426
13429,7337,745,10328,5453,12564
1963,4530,1607,2150,10757,67
17340,16873,6788,21872,17572,12861
18660,12623,18298,17025,3335,956
4967,17911,13329,21343,3423,4738
8122,9789,11312,17162,16908,15801
17846,18429,15235,21292,17372,14553
3392,18631,20164,8487,6862,1002
19150,17014,21851,7602,5058,7372
19290,4162,21468,422,11794,3144
19237,9355,22158,19361,1434,4321
21163,3145,5960,16680,21699,7085
16540,19798,4144,4817,10629,17055
6693,12650,10419,10239,7949,14507
9413,2549,5810,17091,16541,7587
2481,1923,14920,16275,2438,19361
21600,17116,568,9760,11945,749
12480,15726,1521,6834,14565,16220
21013,6696,15362,21111,14205,6373
1800,13430,12516,5750,1748,10924
20266,4637,9016,22225,20476,12010
17126,11743,8189,19484,21038,17369
18052,6321,5525,11679,4110,5337
5744,4529,20440,3617,1170,6450
7602,4996,19035,11268,4009,16282
9777,693,21712,4089,499,20935
22371,20072,15182,3263,16579,9498
8861,3478,14740,7372,13344,14199
