ind_tr,ind_pt,ind_ru,ind_fr,ind_it,ind_es
9749,7074,3125,20647,16026,14011
13023,18951,15586,2747,8054,5424
20589,7096,15041,21780,16005,19296
1391,13826,1712,1068,15472,8217
19346,7845,18439,16522,11283,4250
10165,18814,7883,554,1600,2825
14930,9903,7054,19316,8662,17192
14695,301,7483,10592,4689,16725
15622,21054,14919,15547,776,14632
318,14822,89,15503,12005,1770
1745,17077,14101,5205,17538,11467
2077,18792,17789,16984,2505,4301
4973,21900,8884,21030,7088,3213
20502,16247,10557,21624,13072,8126
9020,15017,4871,16907,17756,21616
7482,19388,17410,9602,16464,8216
155,20399,13930,2550,19099,10986
4018,10077,3397,18312,5360,17724
748,20040,21207,11139,2998,261
8102,12841,16568,14336,13049,6584
1024,12564,4614,2578,20635,9913
9865,19740,3774,681,10980,20741
13891,20053,20507,499,1802,12036
17226,10032,12608,1724,10357,19804
4566,15670,2862,6344,6050,4696
12728,12714,2964,14637,5163,9284
16304,1377,14546,11839,8101,3677
16541,8448,688,11923,646,10718
5006,18002,11131,9541,13777,685
3677,1567,10081,20561,19785,1676
8666,5899,10374,16464,14898,15650
1933,18199,8173,8754,6720,756
3497,766,8875,13313,2836,8003
11908,13018,8209,14043,14097,12894
17108,11680,10540,7864,6228,3612
2774,1990,12142,6541,16268,7919
21977,7152,17903,17333,11728,6110
4886,15862,12257,2521,3697,15722
18794,21684,1009,17168,7899,19720
5135,3745,6627,16587,4127,12201
15573,3818,3608,18595,15424,9776
10734,16595,344,13666,6473,20199
8012,11690,1026,1700,12649,12942
16361,10725,6931,18714,3755,6189
14023,5015,9859,21291,9630,851
4876,13563,3053,4514,11366,7834
10871,5379,14504,9346,18170,22258
9285,13919,16596,15662,9873,22288
466,19797,1614,8735,11056,7502
18129,10716,6695,18335,17534,1402
3143,13753,13154,15811,7218,16088
10139,2505,8171,18449,11774,1415
3265,12503,17411,22160,11641,21033
9693,7030,15757,9616,7394,9657
2220,10233,14241,10735,7648,22080
4273,21520,16582,6232,19594,72
9169,9781,19176,12732,18962,16052
6610,11076,8302,18690,8305,3298
10586,10594,6685,376,16731,21531
14013,3731,8802,8675,8152,18286
19245,22189,19068,15196,26,15556
18090,12653,16074,5903,7692,9161
4223,15165,21358,19391,9465,17452
2835,18870,19289,5571,6838,4595
16396,1383,821,19830,20524,11229
1450,4731,15602,4296,10313,20880
21769,12584,792,9504,5850,541
20503,2633,16105,17007,17209,19379
12406,1891,12618,21808,10171,3495
701,15380,5669,19367,12833,2627
2813,6809,14061,13088,12645,19984
3159,649,5185,7483,3030,16680
11432,9484,22059,5825,11151,21089
21509,9172,19277,20061,7467,5404
18473,21108,6136,12350,18772,986
14111,17139,4332,21811,2862,4994
20203,11074,2237,7595,16648,6240
1409,4775,8632,17311,11229,17038
13790,17394,819,5249,4018,6881
3078,21011,13714,17617,5160,841
17582,15932,20750,15165,21184,14784
12316,14051,21686,4901,21662,17197
17587,2049,14623,12300,12291,1028
14190,13401,5386,21397,20154,12545
19195,908,10083,21045,7767,14689
15562,12403,3264,5625,18151,13248
1776,10454,9940,12238,14240,6704
15509,6250,3858,196,4536,14384
5657,18988,4079,45,9357,16878
3675,16573,19728,1150,20200,6219
9159,15276,2529,3552,14250,19101
17369,22109,2108,22111,8313,10087
1377,4666,17735,12250,1944,3338
1561,21669,4503,21532,4934,19040
22216,14923,19883,6105,4894,2462
11834,14038,15809,5835,1230,3506
7300,591,20996,332,7826,1172
7083,13619,2853,6605,10955,22075
9288,2915,2179,21072,6401,6000
6175,6800,16979,20994,20736,15204
7357,3692,7705,15883,16048,15097
10295,18115,3940,17101,5511,12744
17964,5683,13799,21207,1008,22097
10927,8812,15843,3523,1998,726
15811,13339,8528,10105,17974,1463
17339,1892,15118,1465,22278,13481
15758,16746,18997,21590,19069,14828
19357,18728,20376,716,2060,14949
14865,14426,1064,19991,1118,13072
20296,10195,4617,16674,10364,19502
6252,12632,16384,2264,13009,6385
10580,10467,19828,8690,15700,112
14986,18639,1578,19386,8552,13445
6087,1432,18936,209,10281,20725
15776,4894,936,20587,253,8800
19809,15649,19219,9529,20997,20245
6954,8726,20231,10420,2177,13104
11374,14183,3812,15609,6844,16494
991,9092,4255,5442,2095,1710
21171,524,19306,17407,6973,21058
11542,20316,4591,7563,481,4179
3513,963,7672,19267,18701,11433
18993,6403,17139,21184,10167,7699
6276,18373,22167,11822,21334,14527
21489,278,12551,1300,18927,1519
15920,934,2418,5487,10215,19117
12105,19380,11319,11224,10815,13748
17010,2605,13307,33,4941,6137
10522,13782,1339,15779,16766,4887
22106,21142,16434,17520,14016,13837
3150,9164,9363,1588,13181,8927
17211,2516,15834,17731,19804,4510
18025,8469,11615,10072,13948,4747
4318,20533,21473,22362,4409,9653
14215,15190,21251,14181,20222,1204
5535,9746,1653,14974,4864,4553
18352,14149,4088,17970,9813,3696
2129,17760,16600,11664,17054,16158
16405,4603,19178,14797,3799,16279
16344,1182,10054,7716,3841,5710
12458,17653,20102,21669,21649,7538
14844,9240,13463,5514,20641,649
4936,10228,13483,3457,6496,4135
648,4430,955,9874,20069,12732
21519,6469,19707,19714,20080,20193
21714,13541,18576,8205,20009,20259
18426,8750,20046,13655,7012,8044
14651,1166,5733,19159,14868,168
2582,3634,894,1021,10547,4868
9221,18688,7454,13714,20870,10881
915,17497,0,11657,7407,5066
8066,1859,5003,13617,1869,20607
3915,16164,8915,5576,21254,21931
962,21792,6300,20596,13186,6774
16632,11744,11830,6423,11532,18236
20070,13126,4199,10055,151,1393
10388,1305,12787,7811,19272,6091
1085,17363,3178,6172,12455,9088
4958,4750,20810,3543,8422,11841
11954,1130,4657,11914,8051,22332
13306,9990,3565,7739,11092,19289
10108,770,14310,1184,6809,5201
17160,3320,10211,13496,19130,312
3925,20175,274,1451,21643,8057
20095,6654,4943,8153,5252,18979
6345,147,1198,7677,22315,4484
6108,13318,20587,198,2036,3295
10471,9840,20489,3230,4125,13526
16672,17623,14352,15140,15460,20442
1919,19681,2667,947,385,12285
9105,11072,21527,9361,10611,13963
115,2162,15354,22261,4922,19264
17383,15976,9807,4539,862,13153
12691,10510,17757,6212,2298,11518
17661,17708,15875,13163,5246,6335
18398,8828,22122,19773,4280,9998
8629,19073,6849,9702,6107,11290
16489,1648,4897,5093,7957,14804
21757,9006,20041,18086,7990,10909
20554,15903,9024,12436,10975,10114
16868,18693,412,11837,14261,21343
16513,4686,209,15159,7690,19053
15808,6317,7824,2372,20481,13071
8335,8223,6058,14793,21829,6578
7418,15309,11528,13640,2069,9540
12332,15082,17698,2156,12704,15987
3132,502,5671,12411,20644,17289
3664,8811,8643,7134,2429,14365
20714,4184,3280,21645,16558,13231
9190,22354,13640,20107,19282,8561
11757,4253,7658,20479,18914,8849
12826,17855,13855,868,13002,14764
9555,10625,12151,5231,6233,17851
4513,22069,8672,9198,16015,14825
12639,2255,15641,6363,15932,5634
1439,10637,2161,749,8579,4052
5124,21284,18651,10434,1023,4101
9710,21295,15734,840,8379,9121
15425,12826,1098,12636,11470,13216
4188,17134,16994,2731,957,11381
18514,6943,3040,12375,14544,5705
615,10628,9920,21040,8149,19820
15611,12544,3337,3510,15284,15025
16231,393,18465,21320,9697,4522
20887,17585,15897,5452,17847,4319
12973,6284,14732,7973,9471,2877
2588,7414,19224,15574,12621,6838
17447,14557,8202,10392,16993,10216
17883,10630,14455,16394,14394,21164
3112,20065,7800,13938,7584,2459
9429,12128,2694,9076,19495,13355
20954,21389,19894,5852,4483,9239
10525,8691,2404,762,10027,5363
3783,21633,8240,8289,8373,4632
21403,10669,21629,10911,2874,12575
12218,10012,20628,18395,3486,19771
15180,15478,14530,20710,6943,2716
9425,21647,8393,18219,3577,4470
17070,2846,20318,19078,20534,8149
21398,17578,14418,4717,50,3109
1339,8770,19897,10479,921,20716
3487,18673,8839,12828,10896,20079
17937,5993,16070,5084,19566,4669
18208,8554,2072,21484,3557,11194
5483,5627,20252,14245,9037,21516
7867,18773,8326,21829,18608,14342
7137,8890,11500,12881,16123,711
7777,5102,2015,20608,14412,6798
18895,2441,16985,22267,3302,17182
13881,9076,11188,2855,13435,8296
1034,12393,19319,9480,4492,17741
10957,6466,17425,5406,16037,14518
18119,739,20562,11991,2962,14962
12262,4320,7340,10753,9347,20427
21191,10798,11491,18421,13509,2013
12709,21383,2861,10945,20509,37
9000,15420,14786,8334,12495,8502
18182,9191,4570,9962,15520,2902
6249,4801,1235,17664,18099,19604
17387,16008,5829,6241,17324,1235
4140,631,16317,3914,6280,19300
6439,5648,21534,3030,16765,4121
18481,10320,16969,6582,20522,8974
17393,13752,2793,6472,12480,15831
20355,4534,17031,19630,2860,8623
1784,15920,6661,255,5101,20522
18019,20275,15717,14302,20498,20961
8230,3773,12099,14685,14685,17938
16469,1771,17989,12365,11206,15873
15551,12325,7991,3482,18974,11976
9771,10223,14871,15786,8852,7637
6625,9812,22174,10057,4148,2108
11235,8608,8404,21458,15999,1833
7778,11649,7730,18047,14713,603
17651,3882,14670,16499,13084,18965
14729,5507,4668,4308,19981,12430
18860,18532,10484,2116,15922,14798
19841,7312,670,17282,20532,3725
19127,4967,18590,9817,5311,20731
8091,1878,6380,8517,3869,16129
13496,18217,4410,1318,12483,399
10744,5280,12786,20506,17639,14668
4715,18763,14491,8640,1604,5641
2737,17411,17488,16384,21870,11355
20702,11838,14487,5001,16276,19238
15445,14599,5118,20281,15481,19142
16479,16076,10364,8461,8124,11937
2707,3942,1936,16718,6397,12832
15704,11806,6474,20483,16521,3558
9453,9740,1051,19015,18213,15546
12396,2699,14470,15245,6001,1741
3585,20678,15007,5558,18233,3154
21838,2345,8381,14993,2709,18114
19964,5097,7852,3623,12489,7968
2634,7528,20861,22257,22139,11588
6671,17425,17364,9023,8007,303
5751,8821,6026,12640,6779,14245
4367,22315,11597,9568,9170,6138
3795,9440,16899,21749,11235,6619
9371,2241,9586,2246,8813,9899
7219,13698,4276,6620,16974,8956
830,21677,3813,2373,9792,21841
19351,18129,3276,19110,17543,5077
5617,21045,10479,15549,18825,10669
19540,14880,13486,8332,22343,7867
21152,8466,8950,4794,16981,16917
1569,260,979,9900,21400,4047
29,14003,15821,20709,3481,18128
9160,13063,13287,941,21177,1053
5249,7701,20365,3164,19166,4445
8460,15983,1929,4318,9356,5179
3107,15125,5949,16550,12343,11409
18437,18077,8744,5321,8058,10552
19436,8455,225,19202,16918,22274
8880,18466,7587,3118,10553,15689
16243,1918,6296,17211,7699,6661
12052,21134,21885,1173,18944,12098
6889,6615,16891,5572,14073,18219
5670,9654,15754,10546,13031,10787
8678,12154,21987,18308,10829,7121
16636,14544,19307,12180,6185,18537
3301,9961,5862,405,6834,21195
10299,14948,4774,21023,15255,18921
2939,3204,5651,1582,9222,21610
9372,13723,11950,15531,13832,16069
11630,11533,13094,15512,13482,1289
19437,563,880,455,21448,11019
21663,8298,2464,3357,13307,11255
448,5815,13264,11475,11902,10016
8853,16121,7912,11689,8390,17062
5447,15256,240,4285,18287,789
14224,5120,18601,3428,14487,15690
3197,1553,4327,10260,22299,10700
17649,20839,15938,8306,20000,5469
12280,5405,13518,20450,9857,9597
14886,15948,20592,7958,14451,9483
3800,6112,9776,163,10841,16047
21295,20406,10971,15372,2018,6442
11369,20830,9191,2738,6545,6048
8422,8480,14392,17695,14731,4030
15039,8917,2227,3848,7074,15454
7556,20192,10173,820,8664,22179
7155,7809,770,1397,6925,18359
7756,4852,17950,2263,4314,13427
11372,6817,18394,10883,18224,12241
3299,21245,19568,15044,3782,963
15656,19506,5940,15977,21104,12689
10510,463,16791,13322,2968,8904
12598,16455,13689,13658,1611,13598
9680,2507,11768,11915,2109,7170
17977,1499,14907,16445,12346,15660
12475,556,7244,4990,1345,20110
8014,20614,6495,15846,179,15222
3338,19456,16858,11472,14633,13807
11166,17380,18412,7560,20930,19442
16081,1816,8067,4049,14496,14390
17275,9035,18895,10769,6877,18769
6937,12134,10118,5756,10584,20492
9927,12904,4953,12035,19468,18331
7103,15755,19692,4302,5338,9677
20740,5856,11379,17015,15325,7329
1183,15796,14273,4647,765,19456
8667,2745,16394,10798,2790,10447
21920,7759,7220,3293,20223,18898
19441,79,15439,2267,2393,3892
3399,15608,9290,8070,7995,7133
10428,20317,1741,8856,12959,7139
4233,4655,9585,12561,1943,4083
10595,10272,14179,13866,17691,2288
19624,5644,2745,5836,11085,6440
17783,4487,12911,6595,15353,11923
13336,5294,6331,9177,12956,8000
17881,17637,3987,375,7154,19201
10705,19905,21640,20528,143,20858
7686,11772,5207,15355,1958,19851
2970,12718,5427,18154,700,18532
20978,17964,19323,613,15639,14778
10711,1249,15796,16081,14227,22328
4365,5064,18356,7035,13608,18137
1552,17773,8625,8264,21225,1315
12256,15690,1788,12833,15617,557
1618,7355,14189,20412,14511,4355
6235,10484,4932,22212,10625,8609
7656,22035,12317,16647,21211,8228
3199,3256,8237,18793,16703,5845
1299,18553,15647,7226,1475,8300
3921,16672,20833,8395,4614,11538
9751,21043,9478,20444,22333,770
19552,15429,18682,22122,13629,18150
20473,635,8149,46,4468,21136
9170,999,8991,22036,1989,9545
12801,21598,4822,347,16843,17767
21297,14153,11424,1044,6910,11379
751,15397,10718,21060,20879,17229
527,21147,10899,6203,11976,4093
21212,4851,5892,1901,1223,14614
9395,4781,2241,9953,6853,2624
5354,3767,2198,15016,5566,21733
6342,19668,21702,9046,4367,5857
15001,14710,20619,15200,12995,20537
7067,20321,5222,12954,15876,1957
15196,21323,7556,19712,7454,741
18531,6523,3891,12994,18567,15103
3073,18198,11240,10301,4664,12007
20768,20385,21918,15938,427,18930
12986,4403,5622,10009,19956,5605
5559,14755,14543,2295,12661,13815
3341,5485,11414,2696,1842,2399
16431,5469,2033,901,10830,11565
22308,3598,8114,5704,18553,20604
17501,12370,1568,21658,16343,11715
17663,9935,17820,729,15430,3141
15899,20681,5698,15655,13124,7683
9719,10787,18098,5360,17837,16887
20618,4043,7801,2637,3380,13263
9423,5937,10279,16829,5136,18294
20275,8434,5693,21838,571,7137
17231,1763,12978,11103,8285,9656
3657,12978,9578,15382,16469,4597
9377,11013,12005,10842,9958,6263
6240,428,21673,9703,4402,16747
6256,11508,1225,14351,3650,11344
7844,14368,10575,3561,14424,13789
4931,11268,2574,15583,10120,9725
13227,18229,20889,22281,21237,731
11218,1203,15921,1971,5033,12183
6981,2692,9345,5190,20707,16083
20602,8942,18707,2516,11720,8173
9437,1165,8339,6481,7898,20505
7313,15876,7445,5301,17802,10612
16126,6324,17600,18686,8436,22212
2966,16431,16484,9596,11584,3183
8469,18602,9947,6219,19448,6621
14486,22127,3468,16058,14553,598
2344,16325,1207,114,3580,13154
7173,15766,5835,13976,16986,2806
20510,14112,2336,20669,131,18231
2746,5059,12490,14925,9544,18644
9766,21989,1021,7537,19184,10180
3940,12839,13578,14178,15033,4883
3566,3235,12546,15446,21584,5400
17270,20383,4431,778,7217,7629
19756,15929,9049,16455,6284,16605
21231,1415,9852,4617,4549,4992
10156,18488,18783,13495,8997,16775
21961,3627,10526,16566,8586,17321
9143,3288,11790,7511,899,12266
17041,15813,12860,3158,13569,12102
19808,16783,3748,2200,686,22037
12541,19237,12777,15460,1121,14004
17415,14304,8217,10288,15488,20297
12909,15075,18620,6741,8223,14861
2665,14293,19125,11612,7009,5650
259,50,2303,3745,9625,21325
15421,16207,18466,17082,19152,5951
17074,15289,9341,5065,13283,9147
20915,3625,12639,16435,9782,9186
931,3269,1368,5053,10554,12053
13404,6048,7513,930,4188,17480
15973,3041,20277,10068,3000,19158
9716,11128,11625,12964,14796,21426
13605,12150,6086,20956,8979,5961
19366,172,11403,14185,6087,9909
9669,12466,8168,11600,14395,18695
19639,17735,6240,20767,19958,17895
22280,8546,7316,8683,18977,3751
12285,14365,20018,16298,7234,5341
18303,1468,18094,3643,17930,21104
19626,22023,455,18447,16958,8567
17330,10799,13612,3027,1922,13831
16804,1507,9955,14992,6099,4924
10404,15671,19049,14744,6166,19950
613,784,16588,5115,16483,17717
13185,5056,3673,11092,14017,4525
8057,4485,10138,4152,21363,20585
3756,13060,14344,414,17798,1195
6604,16402,4567,9357,3292,19204
13379,7947,8622,7521,20244,559
9758,809,15157,3679,12785,16379
10441,1991,7893,12583,1263,19523
142,8191,16417,13315,10033,10311
22013,13244,13298,12359,10432,19206
3816,18469,2009,19357,949,8827
7156,4435,1785,3959,15648,13038
18665,16223,4147,13062,13715,18284
5891,20060,11946,4821,761,2694
19744,16120,18345,10721,21602,7491
12461,18215,16742,20393,18529,11049
15668,14765,18417,8279,11977,8410
1501,650,3141,7966,21276,6937
19352,20623,4393,1434,2971,4670
10333,21873,10180,19025,10253,6408
4783,3010,1717,21556,13094,12939
9621,5770,5293,13244,15978,2928
5440,15067,11723,8195,22265,1407
10895,1874,3046,8360,18680,10328
6181,10329,20701,16114,7619,4732
7310,4906,1374,14771,18463,20622
11205,9019,10409,4352,3530,20411
20999,11540,6170,10294,10133,4835
16387,18230,19968,5025,18563,6459
11918,1862,10264,8420,12905,5082
11188,9288,11994,15354,6516,14427
15092,17073,3886,650,13479,20260
9690,4453,916,10295,20666,14659
1023,10436,12836,9520,21320,18604
18943,4687,20250,11079,4006,5084
10929,17859,3332,9290,15716,8957
679,5270,3336,1997,5624,4055
11680,16145,21576,4748,13414,11020
10318,16474,15738,3669,15400,8445
17169,15600,22213,14880,4076,6333
11963,2525,17675,10131,21904,1050
14046,10209,6453,15501,1145,3385
17438,17683,15606,17573,19072,1157
2243,2032,13314,15260,10995,17403
5114,1680,9456,3517,14841,8334
12428,9854,4202,6007,17081,8937
10265,682,4210,4600,20760,12873
7995,12529,1102,18763,558,20761
19564,5025,18264,631,844,2631
10029,3000,526,1972,19333,565
6146,17348,15537,10990,3186,1483
11067,2469,9901,5361,3763,1071
17493,19049,19159,5669,2796,5305
5687,2635,8081,12560,21887,1304
9014,1898,3023,15809,4028,10385
4752,10402,17268,3275,14350,846
7399,6723,7484,16040,19414,2314
18697,10902,16857,8018,8392,17859
18979,11991,10911,17922,16937,14642
10513,9065,11143,19282,16221,1387
69,10619,13343,17626,5849,21302
10102,12368,22179,15007,3948,21527
21431,9032,21461,13973,17438,3360
6225,12253,13592,14148,20053,7976
5718,1985,12499,20188,6379,22058
6433,22339,341,15342,16949,20296
5502,8891,11066,742,1453,20437
13748,12386,20031,16523,22272,2847
17314,16883,15603,1136,10079,9501
13966,8426,13228,9077,2277,12027
12875,11816,10652,8340,16906,7305
516,11994,15355,14715,6324,3525
1162,1730,19787,21548,10817,4046
14710,2313,3104,3917,1166,11782
15319,22173,20852,13156,18545,5903
13989,10515,20388,15484,15508,18830
1539,2971,5913,7145,14932,461
17854,112,10237,754,22112,22331
3067,6562,19520,12212,7792,2437
18823,7338,14268,7121,2669,2662
16121,20518,2654,12235,14825,1231
21931,7499,8071,18097,17759,13934
15511,8486,7510,2143,8236,407
13615,17682,3578,1235,2269,739
10464,5539,15713,17096,13815,21484
20630,8518,8689,14135,5048,2025
20186,342,5928,20056,16038,11955
19175,651,6878,16862,14527,4725
16319,22265,10689,9667,12863,10491
13330,3014,2674,6060,14006,9216
17598,19620,18113,17799,3408,7780
3086,1276,21695,12470,15596,17524
5173,18066,639,10927,12582,22373
13231,12346,3986,13552,16972,6777
16735,4007,1077,8209,13193,14733
9642,5359,474,3708,11678,16000
14724,16288,1261,10236,18178,5932
8020,1300,4343,12795,13141,13735
11156,6383,13881,17206,10063,3818
14175,11496,4684,5356,13007,7891
12880,3560,20171,8561,17032,10736
6317,17063,11745,20696,2652,20684
15268,1186,19290,11138,19621,15667
13738,653,21850,8170,2988,8530
19886,18104,7184,14285,6475,11029
14859,8669,17694,10919,19160,111
19247,2890,9196,13588,18243,15543
829,7034,10478,21782,7162,19827
20748,9354,14248,4245,2300,1146
20947,6136,871,1494,21017,10429
20349,2246,12268,9114,17182,5914
19583,17914,8257,20691,18837,2317
15410,15686,1159,12010,21999,6886
9676,2589,5187,21992,21764,7999
11306,6373,16889,13627,11017,12838
3210,5132,1622,8030,1161,4557
14414,11026,7790,16181,11512,16359
1670,4742,21398,19253,14423,1792
20260,17460,7251,4094,382,3257
3752,9050,4832,14871,11887,9024
4515,18736,16174,16905,14781,4679
14501,8999,6525,353,4152,16422
7432,481,22255,15356,21477,20102
20389,18416,17638,6572,2762,20350
22047,103,1964,1371,19531,12957
9643,1026,11486,20033,13133,18540
11587,9573,6466,20456,13737,5536
12401,10804,8551,17971,21748,134
14147,10848,17125,11248,18765,10810
898,4562,3652,3686,2567,13822
2722,12145,6789,4587,19294,11014
9127,892,9435,2828,6993,5885
21599,11900,18863,4457,17004,4420
8910,14865,16680,5285,20428,11742
7859,3042,16185,1237,14280,8672
14477,11171,19069,18703,1966,11457
11107,15213,10051,17678,16759,10038
19043,3274,6929,4293,15411,6238
10001,8425,7727,4451,21942,9243
2814,22278,14775,2810,5588,7185
4248,8400,13026,14766,1438,9942
856,3695,21056,2204,7195,7492
13015,13512,18438,15189,15347,12227
12640,13312,20716,5655,6956,7427
18997,18212,181,2822,17609,3785
12039,970,16670,7703,4274,20139
13750,3617,2883,798,18315,7011
6164,13152,19618,12556,14984,3988
16635,21509,21789,5647,21558,17001
21815,11167,11881,10452,7875,18746
4148,13808,13367,378,5652,1404
1254,10119,16733,16751,1906,19099
2840,13978,9918,8192,2827,3566
4281,18083,13318,12767,20406,9848
22186,17547,21263,17929,14001,7034
3160,6405,1692,421,15235,2157
10465,374,15259,10081,588,10394
10849,13946,21622,14352,15729,17240
6012,9441,6509,18537,4476,15427
6583,17612,5314,7110,1613,13753
18476,14677,8270,7094,8262,13368
6458,11928,15086,7103,2,7292
7474,12085,7896,17107,10326,12583
2515,8634,7241,12087,18405,3964
17745,10702,2752,20105,2715,16376
11509,6515,11478,6746,13836,10425
15062,13544,7559,11115,11615,19260
20159,19092,5202,17460,21934,17328
5166,4398,7562,286,6395,5610
7626,10655,19267,13381,5461,6666
17694,18790,7462,5160,8444,8759
8592,11604,2589,14760,22259,3959
14101,10252,1055,21797,11866,7675
13230,3943,21232,5060,13245,32
8133,13,18885,1220,6315,2622
6286,12695,631,12095,3736,19521
19771,4522,1501,19173,13016,19708
6239,17824,11207,14203,13890,10661
3266,13495,18348,3064,6410,16514
9339,7983,9661,5345,11070,1110
10077,21438,20262,12521,1184,1716
10724,4607,3691,18286,12877,10536
22029,4439,20692,11336,20968,20170
71,13464,3323,17323,1395,5215
2971,6904,9440,15950,22023,10764
9534,16547,9669,20494,11648,14692
18710,1750,19474,7457,9752,5358
19836,866,17607,11143,9155,3367
15719,106,4904,12298,21623,8986
20422,16754,17766,2968,1363,19954
22229,5108,10254,14606,4136,16854
11228,10674,1323,2060,21496,12288
17110,11532,18706,20345,15606,13068
21400,15097,17845,10005,10956,14986
3308,1582,6283,4476,18876,5162
11840,5374,17828,12958,5421,9564
18072,13989,16250,17598,3102,14917
2836,13821,12054,14458,4345,6222
1725,558,3028,3039,630,16669
13794,21919,372,22341,8268,6262
1319,5596,1097,18076,3391,13137
14169,15257,1635,18669,6616,9967
11463,10648,3777,19059,22085,12411
12515,12757,5821,11345,13432,19313
18376,18804,6384,4063,19969,219
5584,20637,7470,20298,16625,18325
22053,11386,6078,5237,17805,5756
13294,7465,10515,11169,5342,1873
3591,4224,15749,18533,458,2177
17955,8202,18339,8686,22159,16690
16896,11360,808,7201,196,4963
17175,7806,8265,2863,17256,4515
1118,18852,2084,11055,22249,18172
20814,96,4931,20636,11872,12336
2484,11244,18828,15630,1999,12427
17863,15871,15049,14145,18453,8415
11465,14392,4416,5675,14995,10658
8269,19518,20008,17948,18399,17871
18472,10627,5740,8014,5500,11289
3626,5329,2029,6988,2771,88
22285,17733,11269,15257,13512,2634
9592,15084,12485,12581,13068,12919
13683,5969,11508,3672,2629,5651
15690,18753,3363,7228,696,20033
879,11199,5528,15586,2814,2189
18109,16607,2119,3469,15651,4918
16191,4523,22186,16519,21003,4335
16314,17429,6035,15377,19812,16997
6839,9036,6813,16133,18104,10204
10402,5217,730,15821,17140,12774
22064,9506,7263,2895,3759,11007
22299,15295,1088,3034,16668,6049
15958,2721,7039,18150,20859,8633
19612,17,18609,13010,14631,22318
5926,16226,1827,977,12141,3822
10869,2456,16026,11337,5398,3605
217,18234,8388,7380,7127,21171
19880,8249,9077,3010,1404,17792
1602,8578,6734,11995,13506,14593
6408,3854,6497,1048,495,19824
8839,4795,9744,21601,21368,2655
15637,16728,10197,20391,9740,14327
406,17423,9572,12363,7537,8400
2446,16587,16030,19557,15690,19546
8188,13976,335,16383,5743,22254
17337,704,9397,4679,3913,6005
11004,15922,1665,17917,15895,4481
799,19494,14071,20502,22319,6185
6713,3754,18041,16318,21006,16934
20173,8429,48,4136,13380,20346
1572,14316,16200,10374,1028,13660
7098,5191,17797,8572,11048,18807
19784,14320,9034,17469,9652,1119
370,12006,7588,7162,5885,13119
22156,12706,16392,8873,9712,6269
17058,2617,3160,1706,20750,11030
20225,7243,1559,10137,14054,13525
19801,12202,13666,17779,6504,1330
14334,16050,10140,9238,6072,10235
2011,621,5811,1342,14432,17549
1717,7267,17514,18977,11424,3571
5576,6848,3014,19018,1706,19003
820,6239,17533,7844,4497,13347
15746,10878,4735,800,11459,9813
9896,1198,11177,15558,15828,21861
14731,10275,253,5725,12613,9606
20309,13100,7648,1529,19814,15231
17018,20728,12064,4590,18070,15781
3176,6769,7247,4174,14328,20219
19434,18052,17159,4691,3342,820
4880,17979,13290,19327,20168,22210
22342,14777,7775,17472,16882,6940
1000,8349,15473,10046,20010,8617
7614,6568,3248,7245,1276,21430
578,5699,8183,7236,14572,18588
16843,8277,16903,6749,4883,20026
796,8438,12472,1999,12601,4112
12384,16480,8309,12346,14636,7007
14898,19857,1818,9828,6074,2474
2152,15533,14343,1409,20493,4618
20689,18931,5932,20628,1329,16714
14109,4663,8739,21899,18792,22283
6982,18423,12280,16103,3677,13415
16764,9823,19218,17709,22043,14140
7285,20055,17122,3054,6698,20430
7811,22344,9480,7182,21722,3311
7124,1754,21925,948,22314,8165
20112,15480,22036,19875,2979,10815
645,5269,1376,14466,7746,8525
8593,12430,3547,13698,12140,13964
9972,8046,458,20223,11764,1249
21986,19415,2550,7408,9840,3679
3871,1024,15191,17928,11106,10641
14696,20913,3462,6054,13369,13489
7141,7410,17770,14651,6409,3202
11019,2092,9481,19187,19690,13820
21592,557,9780,9031,21271,7127
10983,7536,20737,8196,21545,10581
1211,18841,4748,4372,8845,22024
6136,2870,20666,19910,16899,403
15680,16719,6656,6332,20745,2107
4086,17638,20025,1285,21467,6046
882,9791,3590,15797,18488,365
5293,14234,5752,17284,13403,3878
815,6837,658,16678,5052,20608
18502,19137,11589,15489,5726,17559
5998,1408,2621,19220,18646,14034
3803,11882,4230,19644,9139,6561
13467,20095,11585,12167,7087,7128
3241,4698,1295,6714,21215,1864
3454,9939,19213,11392,4466,16431
7138,21956,8385,17659,200,20856
13102,1928,8272,957,12160,16107
10152,2742,20425,325,5269,15008
14579,483,3882,22308,3823,4945
4914,21381,16998,3982,18628,3897
7942,8610,12401,19525,9038,9976
1594,1938,15985,2366,20886,18380
4502,20591,15763,758,6118,7564
17618,17563,18278,16787,8218,15528
3034,4797,2380,18343,19738,20924
4143,6984,15356,5070,12425,20530
4682,3,9636,7142,12655,14289
21134,1521,5205,20179,22223,14979
690,12068,12170,3544,19186,9568
5603,2800,14681,7936,18050,22082
10606,16432,10345,21424,11346,5804
7554,4657,16935,13979,12428,18686
14596,20482,2930,17952,9754,6979
13333,11538,18102,539,10220,9680
16870,1270,4936,11861,1006,9554
8275,9315,8346,22352,22215,661
19166,10723,17599,11523,20148,15283
8730,7848,15361,19898,2468,6457
18648,19297,21926,21433,19890,14302
11962,8039,2399,1284,322,13066
5099,4279,9242,21157,15253,19291
